date,ticker,weight_change,price,tc_cost
2024-02-09,TSLA,-0.0006,193.57000732421875,0.0
2024-02-09,BRK-B,-0.0007,398.3599853515625,0.0
2024-02-09,UNH,-0.0006,494.1265563964844,0.0
2024-02-09,MA,-0.0007,451.90277099609375,0.0
2024-02-09,MRK,-0.0006,116.82698822021484,0.0
2024-02-09,PFE,-0.0006,24.179367065429688,0.0
2024-02-16,AMZN,-0.0029,169.50999450683594,0.0
2024-02-16,NVDA,-0.0031,72.56863403320312,0.0
2024-02-16,TSLA,-0.003,199.9499969482422,0.0
2024-02-16,BRK-B,-0.0031,405.989990234375,0.0
2024-02-16,UNH,-0.003,497.30181884765625,0.0
2024-02-16,MA,-0.0031,462.01898193359375,0.0
2024-02-16,MRK,-0.003,119.00616455078125,0.0
2024-02-16,PFE,-0.003,24.23200798034668,0.0
2024-02-23,AMZN,-0.0219,174.99000549316406,5e-06
2024-02-23,NVDA,-0.023,78.76885986328125,6e-06
2024-02-23,TSLA,-0.0227,191.97000122070312,5e-06
2024-02-23,BRK-B,-0.023,417.2200012207031,6e-06
2024-02-23,UNH,-0.0227,502.72723388671875,5e-06
2024-02-23,MA,-0.023,467.23992919921875,6e-06
2024-02-23,MRK,-0.0227,120.55205535888672,5e-06
2024-02-23,PFE,-0.0227,24.354835510253906,5e-06
2024-03-01,AMZN,0.0065,178.22000122070312,0.0
2024-03-01,NVDA,0.0068,82.2287368774414,0.0
2024-03-01,TSLA,0.0068,202.63999938964844,0.0
2024-03-01,BRK-B,0.0068,407.1099853515625,0.0
2024-03-01,UNH,0.0068,466.7705078125,0.0
2024-03-01,MA,0.0068,470.40802001953125,0.0
2024-03-01,MRK,0.0068,118.23320007324219,0.0
2024-03-01,PFE,0.0068,23.328353881835938,0.0
2024-03-08,AMZN,-0.0018,175.35000610351562,0.0
2024-03-08,NVDA,-0.0019,87.47863006591797,0.0
2024-03-08,TSLA,-0.0018,175.33999633789062,0.0
2024-03-08,BRK-B,-0.0019,403.1499938964844,0.0
2024-03-08,UNH,-0.0018,456.2043762207031,0.0
2024-03-08,MA,-0.0019,463.13421630859375,0.0
2024-03-08,MRK,-0.0018,115.01103973388672,0.0
2024-03-08,PFE,-0.0018,23.881074905395508,0.0
2024-03-15,AMZN,0.0012,174.4199981689453,0.0
2024-03-15,NVDA,0.0012,87.78746032714844,0.0
2024-03-15,TSLA,0.0012,163.57000732421875,0.0
2024-03-15,BRK-B,0.0012,408.1300048828125,0.0
2024-03-15,UNH,0.0012,469.84539794921875,0.0
2024-03-15,MA,0.0012,469.6184997558594,0.0
2024-03-15,MRK,0.0012,113.88497161865234,0.0
2024-03-15,PFE,0.0012,24.512758255004883,0.0
2024-03-22,AMZN,0.0343,178.8699951171875,1.3e-05
2024-03-22,NVDA,0.0359,94.23580932617188,1.3e-05
2024-03-22,TSLA,0.0355,170.8300018310547,1.3e-05
2024-03-22,BRK-B,0.0359,411.6000061035156,1.3e-05
2024-03-22,UNH,0.0355,469.1274719238281,1.3e-05
2024-03-22,MA,0.0359,475.38226318359375,1.3e-05
2024-03-22,MRK,0.0355,116.06858825683594,1.3e-05
2024-03-22,PFE,0.0355,24.003902435302734,1.3e-05
2024-04-05,AMZN,-0.0042,185.07000732421875,0.0
2024-04-05,NVDA,-0.0044,87.95836639404297,0.0
2024-04-05,TSLA,-0.0043,164.89999389648438,0.0
2024-04-05,BRK-B,-0.0044,418.6199951171875,0.0
2024-04-05,UNH,-0.0043,436.2645263671875,0.0
2024-04-05,MA,-0.0044,470.9212341308594,0.0
2024-04-05,MRK,-0.0043,119.9484634399414,0.0
2024-04-05,PFE,-0.0043,23.389768600463867,0.0
2024-04-12,AMZN,0.0007,186.1300048828125,0.0
2024-04-12,NVDA,0.0008,88.13626098632812,0.0
2024-04-12,TSLA,0.0008,171.0500030517578,0.0
2024-04-12,BRK-B,0.0008,403.260009765625,0.0
2024-04-12,UNH,0.0008,420.4313659667969,0.0
2024-04-12,MA,0.0008,459.94110107421875,0.0
2024-04-12,MRK,0.0008,117.83983612060547,0.0
2024-04-12,PFE,0.0008,22.687898635864258,0.0
2024-04-19,AMZN,0.0061,174.6300048828125,0.0
2024-04-19,NVDA,0.0064,76.15701293945312,0.0
2024-04-19,TSLA,0.0064,147.0500030517578,0.0
2024-04-19,BRK-B,0.0064,405.0799865722656,0.0
2024-04-19,UNH,0.0064,479.7148132324219,0.0
2024-04-19,MA,0.0064,450.06787109375,0.0
2024-04-19,MRK,0.0064,117.8773193359375,0.0
2024-04-19,PFE,0.0064,22.810728073120117,0.0
2024-04-26,AMZN,-0.0169,179.6199951171875,3e-06
2024-04-26,NVDA,-0.0177,87.68551635742188,3e-06
2024-04-26,TSLA,-0.0175,168.2899932861328,3e-06
2024-04-26,BRK-B,-0.0177,402.1000061035156,3e-06
2024-04-26,UNH,-0.0175,474.18182373046875,3e-06
2024-04-26,MA,-0.0177,457.01568603515625,3e-06
2024-04-26,MRK,-0.0175,122.956787109375,3e-06
2024-04-26,PFE,-0.0175,22.284324645996094,3e-06
2024-05-03,AMZN,-0.0089,186.2100067138672,1e-06
2024-05-03,NVDA,-0.0094,88.7389144897461,1e-06
2024-05-03,TSLA,-0.0092,181.19000244140625,1e-06
2024-05-03,BRK-B,-0.0094,400.8699951171875,1e-06
2024-05-03,UNH,-0.0092,471.40576171875,1e-06
2024-05-03,MA,-0.0094,438.39581298828125,1e-06
2024-05-03,MRK,-0.0092,119.4986343383789,1e-06
2024-05-03,PFE,-0.0092,24.398700714111328,1e-06
2024-05-10,AMZN,-0.0011,187.47999572753906,0.0
2024-05-10,NVDA,-0.0012,89.82731628417969,0.0
2024-05-10,TSLA,-0.0011,168.47000122070312,0.0
2024-05-10,BRK-B,-0.0012,412.04998779296875,0.0
2024-05-10,UNH,-0.0011,490.895751953125,0.0
2024-05-10,MA,-0.0012,451.63922119140625,0.0
2024-05-10,MRK,-0.0011,121.88841247558594,0.0
2024-05-10,PFE,-0.0011,24.94476890563965,0.0
2024-05-17,AMZN,0.0137,184.6999969482422,2e-06
2024-05-17,NVDA,0.0144,92.42684173583984,2e-06
2024-05-17,TSLA,0.0142,177.4600067138672,2e-06
2024-05-17,BRK-B,0.0144,416.94000244140625,2e-06
2024-05-17,UNH,0.0142,502.21063232421875,2e-06
2024-05-17,MA,0.0144,454.89080810546875,2e-06
2024-05-17,MRK,0.0142,122.9474105834961,2e-06
2024-05-17,PFE,0.0142,25.50582504272461,2e-06
2024-05-24,AMZN,0.0048,180.75,0.0
2024-05-24,NVDA,0.005,106.4089584350586,0.0
2024-05-24,TSLA,0.005,179.24000549316406,0.0
2024-05-24,BRK-B,0.005,407.4100036621094,0.0
2024-05-24,UNH,0.005,486.4540100097656,0.0
2024-05-24,MA,0.005,445.9070129394531,0.0
2024-05-24,MRK,0.005,121.35421752929688,0.0
2024-05-24,PFE,0.005,25.719558715820312,0.0
2024-05-31,AMZN,0.0338,176.44000244140625,1.3e-05
2024-05-31,NVDA,0.0355,109.5711669921875,1.3e-05
2024-05-31,TSLA,0.035,178.0800018310547,1.3e-05
2024-05-31,BRK-B,0.0355,414.3999938964844,1.3e-05
2024-05-31,UNH,0.035,474.20098876953125,1.3e-05
2024-05-31,MA,0.0355,441.8450927734375,1.3e-05
2024-05-31,MRK,0.035,117.65241241455078,1.3e-05
2024-05-31,PFE,0.035,25.523635864257812,1.3e-05
2024-06-07,AMZN,0.0153,184.3000030517578,3e-06
2024-06-07,NVDA,0.0161,120.81981658935547,3e-06
2024-06-07,TSLA,0.0159,177.47999572753906,3e-06
2024-06-07,BRK-B,0.0161,413.7200012207031,3e-06
2024-06-07,UNH,0.0159,469.72100830078125,3e-06
2024-06-07,MA,0.0161,444.53326416015625,3e-06
2024-06-07,MRK,0.0159,122.4600830078125,3e-06
2024-06-07,PFE,0.0159,25.452390670776367,3e-06
2024-06-14,AMZN,0.0002,183.66000366210938,0.0
2024-06-14,NVDA,0.0002,131.8164520263672,0.0
2024-06-14,TSLA,0.0002,178.00999450683594,0.0
2024-06-14,BRK-B,0.0002,405.5400085449219,0.0
2024-06-14,UNH,0.0002,475.8761291503906,0.0
2024-06-14,MA,0.0002,439.4336242675781,0.0
2024-06-14,MRK,0.0002,121.3448486328125,0.0
2024-06-14,PFE,0.0002,24.517295837402344,0.0
2024-06-21,AMZN,0.0168,189.0800018310547,3e-06
2024-06-21,NVDA,0.0176,126.50899505615234,3e-06
2024-06-21,TSLA,0.0174,183.00999450683594,3e-06
2024-06-21,BRK-B,0.0176,409.6199951171875,3e-06
2024-06-21,UNH,0.0174,463.9268798828125,3e-06
2024-06-21,MA,0.0176,449.5341796875,3e-06
2024-06-21,MRK,0.0174,123.23982238769531,3e-06
2024-06-21,PFE,0.0174,24.704317092895508,3e-06
2024-06-28,AMZN,0.0041,193.25,0.0
2024-06-28,NVDA,0.0043,123.48046112060547,0.0
2024-06-28,TSLA,0.0042,197.8800048828125,0.0
2024-06-28,BRK-B,0.0043,406.79998779296875,0.0
2024-06-28,UNH,0.0042,489.5655212402344,0.0
2024-06-28,MA,0.0043,436.00421142578125,0.0
2024-06-28,MRK,0.0042,116.71582794189453,0.0
2024-06-28,PFE,0.0042,24.91805076599121,0.0
2024-07-05,AMZN,-0.0209,200.0,5e-06
2024-07-05,NVDA,-0.0219,125.76936340332031,5e-06
2024-07-05,TSLA,-0.0216,251.52000427246094,5e-06
2024-07-05,BRK-B,-0.0219,411.1700134277344,5e-06
2024-07-05,UNH,-0.0216,469.1373291015625,5e-06
2024-07-05,MA,-0.0219,444.23681640625,5e-06
2024-07-05,MRK,-0.0216,119.21417999267578,5e-06
2024-07-05,PFE,-0.0216,24.980388641357422,5e-06
2024-07-12,AMZN,-0.0269,194.49000549316406,8e-06
2024-07-12,NVDA,-0.0282,129.177734375,8e-06
2024-07-12,TSLA,-0.0278,248.22999572753906,8e-06
2024-07-12,BRK-B,-0.0282,424.44000244140625,8e-06
2024-07-12,UNH,-0.0278,491.7476806640625,8e-06
2024-07-12,MA,-0.0282,435.6106872558594,8e-06
2024-07-12,MRK,-0.0278,120.44922637939453,8e-06
2024-07-12,PFE,-0.0278,25.75518226623535,8e-06
2024-07-19,AMZN,-0.0169,183.1300048828125,3e-06
2024-07-19,NVDA,-0.0177,117.8731689453125,3e-06
2024-07-19,TSLA,-0.0175,239.1999969482422,3e-06
2024-07-19,BRK-B,-0.0177,434.4700012207031,3e-06
2024-07-19,UNH,-0.0175,543.4671630859375,3e-06
2024-07-19,MA,-0.0177,439.15411376953125,3e-06
2024-07-19,MRK,-0.0175,118.57308959960938,3e-06
2024-07-19,PFE,-0.0175,26.690277099609375,3e-06
2024-07-26,AMZN,-0.0283,182.5,9e-06
2024-07-26,NVDA,-0.0297,113.00550842285156,9e-06
2024-07-26,TSLA,-0.0293,219.8000030517578,9e-06
2024-07-26,BRK-B,-0.0297,437.6600036621094,9e-06
2024-07-26,UNH,-0.0293,547.6873168945312,9e-06
2024-07-26,MA,-0.0297,433.700439453125,9e-06
2024-07-26,MRK,-0.0293,118.09227752685547,9e-06
2024-07-26,PFE,-0.0293,27.789464950561523,9e-06
2024-08-02,AMZN,-0.0162,167.89999389648438,3e-06
2024-08-02,NVDA,-0.017,107.21829986572266,3e-06
2024-08-02,TSLA,-0.0168,207.6699981689453,3e-06
2024-08-02,BRK-B,-0.017,428.3599853515625,3e-06
2024-08-02,UNH,-0.0168,567.0195922851562,3e-06
2024-08-02,MA,-0.017,457.29669189453125,3e-06
2024-08-02,MRK,-0.0168,108.60794067382812,3e-06
2024-08-02,PFE,-0.0168,27.482397079467773,3e-06
2024-08-09,AMZN,-0.0103,166.94000244140625,1e-06
2024-08-09,NVDA,-0.0108,104.69951629638672,1e-06
2024-08-09,TSLA,-0.0106,200.0,1e-06
2024-08-09,BRK-B,-0.0108,431.6700134277344,1e-06
2024-08-09,UNH,-0.0106,537.1511840820312,1e-06
2024-08-09,MA,-0.0108,452.11029052734375,1e-06
2024-08-09,MRK,-0.0106,107.99513244628906,1e-06
2024-08-09,PFE,-0.0106,25.784503936767578,1e-06
2024-08-16,AMZN,-0.0038,177.05999755859375,0.0
2024-08-16,NVDA,-0.004,124.51995849609375,0.0
2024-08-16,TSLA,-0.0039,216.1199951171875,0.0
2024-08-16,BRK-B,-0.004,444.510009765625,0.0
2024-08-16,UNH,-0.0039,555.3395385742188,0.0
2024-08-16,MA,-0.004,464.0865783691406,0.0
2024-08-16,MRK,-0.0039,107.16548156738281,0.0
2024-08-16,PFE,-0.0039,25.558717727661133,0.0
2024-08-23,AMZN,0.0014,177.0399932861328,0.0
2024-08-23,NVDA,0.0015,129.30763244628906,0.0
2024-08-23,TSLA,0.0014,220.32000732421875,0.0
2024-08-23,BRK-B,0.0015,453.3800048828125,0.0
2024-08-23,UNH,0.0014,561.9052734375,0.0
2024-08-23,MA,0.0015,461.6715393066406,0.0
2024-08-23,MRK,0.0014,109.92781829833984,0.0
2024-08-23,PFE,0.0014,26.10059928894043,0.0
2024-08-30,AMZN,0.0065,178.5,0.0
2024-08-30,NVDA,0.0068,119.3124771118164,0.0
2024-08-30,TSLA,0.0067,214.11000061035156,0.0
2024-08-30,BRK-B,0.0068,475.9200134277344,0.0
2024-08-30,UNH,0.0067,567.3753662109375,0.0
2024-08-30,MA,0.0068,478.3987731933594,0.0
2024-08-30,MRK,0.0067,111.67196655273438,0.0
2024-08-30,PFE,0.0067,26.199947357177734,0.0
2024-09-06,AMZN,0.0084,171.38999938964844,1e-06
2024-09-06,NVDA,0.0088,102.78044891357422,1e-06
2024-09-06,TSLA,0.0087,210.72999572753906,1e-06
2024-09-06,BRK-B,0.0088,459.4200134277344,1e-06
2024-09-06,UNH,0.0087,573.7969970703125,1e-06
2024-09-06,MA,0.0088,471.2525634765625,1e-06
2024-09-06,MRK,0.0087,111.09687805175781,1e-06
2024-09-06,PFE,0.0087,25.793535232543945,1e-06
2024-09-13,AMZN,0.0047,186.49000549316406,0.0
2024-09-13,NVDA,0.0049,119.05278015136719,0.0
2024-09-13,TSLA,0.0049,230.2899932861328,0.0
2024-09-13,BRK-B,0.0049,447.6099853515625,0.0
2024-09-13,UNH,0.0049,571.3360595703125,0.0
2024-09-13,MA,0.0049,488.3162536621094,0.0
2024-09-13,MRK,0.0049,109.23016357421875,0.0
2024-09-13,PFE,0.0049,26.43476104736328,0.0
2024-09-20,AMZN,0.0033,191.60000610351562,0.0
2024-09-20,NVDA,0.0035,115.95401763916016,0.0
2024-09-20,TSLA,0.0034,238.25,0.0
2024-09-20,BRK-B,0.0035,455.30999755859375,0.0
2024-09-20,UNH,0.0034,554.7232666015625,0.0
2024-09-20,MA,0.0035,487.7026672363281,0.0
2024-09-20,MRK,0.0034,111.20426940917969,0.0
2024-09-20,PFE,0.0034,26.57023048400879,0.0
2024-09-27,AMZN,0.0079,187.97000122070312,1e-06
2024-09-27,NVDA,0.0083,121.35187530517578,1e-06
2024-09-27,TSLA,0.0082,260.4599914550781,1e-06
2024-09-27,BRK-B,0.0083,457.4700012207031,1e-06
2024-09-27,UNH,0.0082,561.3316040039062,1e-06
2024-09-27,MA,0.0083,488.59344482421875,1e-06
2024-09-27,MRK,0.0082,107.90145111083984,1e-06
2024-09-27,PFE,0.0082,26.272199630737305,1e-06
2024-10-04,AMZN,0.0083,186.50999450683594,1e-06
2024-10-04,NVDA,0.0087,124.87047576904297,1e-06
2024-10-04,TSLA,0.0086,250.0800018310547,1e-06
2024-10-04,BRK-B,0.0087,461.9700012207031,1e-06
2024-10-04,UNH,0.0086,570.3519897460938,1e-06
2024-10-04,MA,0.0087,492.6119384765625,1e-06
2024-10-04,MRK,0.0086,104.1810302734375,1e-06
2024-10-04,PFE,0.0086,25.81159782409668,1e-06
2024-10-11,AMZN,0.0236,188.82000732421875,6e-06
2024-10-11,NVDA,0.0247,134.74656677246094,6e-06
2024-10-11,TSLA,0.0244,217.8000030517578,6e-06
2024-10-11,BRK-B,0.0247,460.2099914550781,6e-06
2024-10-11,UNH,0.0244,576.9603271484375,6e-06
2024-10-11,MA,0.0247,497.7862854003906,6e-06
2024-10-11,MRK,0.0244,104.1430892944336,6e-06
2024-10-11,PFE,0.0244,26.335416793823242,6e-06
2024-10-18,AMZN,-0.0024,188.99000549316406,0.0
2024-10-18,NVDA,-0.0025,137.94529724121094,0.0
2024-10-18,TSLA,-0.0025,220.6999969482422,0.0
2024-10-18,BRK-B,-0.0025,464.79998779296875,0.0
2024-10-18,UNH,-0.0025,549.5233154296875,0.0
2024-10-18,MA,-0.0025,511.74090576171875,0.0
2024-10-18,MRK,-0.0025,103.16551971435547,0.0
2024-10-18,PFE,-0.0025,26.389604568481445,0.0
2024-10-25,AMZN,-0.023,187.8300018310547,6e-06
2024-10-25,NVDA,-0.0242,141.48388671875,6e-06
2024-10-25,TSLA,-0.0239,269.19000244140625,6e-06
2024-10-25,BRK-B,-0.0242,454.010009765625,6e-06
2024-10-25,UNH,-0.0239,544.6513671875,6e-06
2024-10-25,MA,-0.0242,502.8408508300781,6e-06
2024-10-25,MRK,-0.0239,98.68584442138672,6e-06
2024-10-25,PFE,-0.0239,25.69419288635254,6e-06
2024-11-01,AMZN,-0.0105,197.92999267578125,1e-06
2024-11-01,NVDA,-0.011,135.34632873535156,1e-06
2024-11-01,TSLA,-0.0109,248.97999572753906,1e-06
2024-11-01,BRK-B,-0.011,452.1400146484375,1e-06
2024-11-01,UNH,-0.0109,547.5455932617188,1e-06
2024-11-01,MA,-0.011,503.5544738769531,1e-06
2024-11-01,MRK,-0.0109,96.69275665283203,1e-06
2024-11-01,PFE,-0.0109,25.369060516357422,1e-06
2024-11-08,AMZN,-0.0181,208.17999267578125,4e-06
2024-11-08,NVDA,-0.019,147.5714874267578,4e-06
2024-11-08,TSLA,-0.0188,321.2200012207031,4e-06
2024-11-08,BRK-B,-0.019,463.4100036621094,4e-06
2024-11-08,UNH,-0.0188,594.0941162109375,4e-06
2024-11-08,MA,-0.019,520.0859375,4e-06
2024-11-08,MRK,-0.0188,97.6798095703125,4e-06
2024-11-08,PFE,-0.0188,24.506593704223633,4e-06
2024-11-15,AMZN,-0.0023,202.61000061035156,0.0
2024-11-15,NVDA,-0.0024,141.9237060546875,0.0
2024-11-15,TSLA,-0.0024,320.7200012207031,0.0
2024-11-15,BRK-B,-0.0024,470.2799987792969,0.0
2024-11-15,UNH,-0.0024,571.3455810546875,0.0
2024-11-15,MA,-0.0024,517.2415161132812,0.0
2024-11-15,MRK,-0.0024,91.40635681152344,0.0
2024-11-15,PFE,-0.0024,22.74563980102539,0.0
2024-11-22,AMZN,0.005,197.1199951171875,0.0
2024-11-22,NVDA,0.0052,141.8937225341797,0.0
2024-11-22,TSLA,0.0051,352.55999755859375,0.0
2024-11-22,BRK-B,0.0052,476.57000732421875,0.0
2024-11-22,UNH,0.0051,570.0335693359375,0.0
2024-11-22,MA,0.0052,516.2206420898438,0.0
2024-11-22,MRK,0.0051,94.13024139404297,0.0
2024-11-22,PFE,0.0051,23.52522850036621,0.0
2024-12-06,AMZN,0.0498,227.02999877929688,2.7e-05
2024-12-06,NVDA,0.0522,142.3933563232422,2.8e-05
2024-12-06,TSLA,0.0516,389.2200012207031,2.8e-05
2024-12-06,BRK-B,0.0522,470.5,2.8e-05
2024-12-06,UNH,0.0516,530.2382202148438,2.8e-05
2024-12-06,MA,0.0522,523.8619384765625,2.8e-05
2024-12-06,MRK,0.0516,97.84114837646484,2.8e-05
2024-12-06,PFE,0.0516,23.598604202270508,2.8e-05
2024-12-13,AMZN,0.0143,227.4600067138672,2e-06
2024-12-13,NVDA,0.015,134.20602416992188,2e-06
2024-12-13,TSLA,0.0148,436.2300109863281,2e-06
2024-12-13,BRK-B,0.015,457.8999938964844,2e-06
2024-12-13,UNH,0.0148,504.0516662597656,2e-06
2024-12-13,MA,0.015,524.2881469726562,2e-06
2024-12-13,MRK,0.0148,96.80664825439453,2e-06
2024-12-13,PFE,0.0148,23.461029052734375,2e-06
2024-12-20,AMZN,-0.0099,224.9199981689453,1e-06
2024-12-20,NVDA,-0.0103,134.65586853027344,1e-06
2024-12-20,TSLA,-0.0102,421.05999755859375,1e-06
2024-12-20,BRK-B,-0.0103,453.20001220703125,1e-06
2024-12-20,UNH,-0.0102,484.34405517578125,1e-06
2024-12-20,MA,-0.0103,523.3267822265625,1e-06
2024-12-20,MRK,-0.0102,93.80267333984375,1e-06
2024-12-20,PFE,-0.0102,24.17641830444336,1e-06
2024-12-27,AMZN,-0.0222,223.75,5e-06
2024-12-27,NVDA,-0.0233,136.96510314941406,6e-06
2024-12-27,TSLA,-0.0231,431.6600036621094,6e-06
2024-12-27,BRK-B,-0.0233,456.510009765625,6e-06
2024-12-27,UNH,-0.0231,493.8927917480469,6e-06
2024-12-27,MA,-0.0233,527.4596557617188,6e-06
2024-12-27,MRK,-0.0231,95.38118743896484,6e-06
2024-12-27,PFE,-0.0231,24.414878845214844,6e-06
